,Date,Price,Open,High,Low,Vol
1629,"Feb 12, 2013",5.70,5.65,5.75,5.65,25.57M
1630,"Feb 11, 2013",5.65,5.55,5.70,5.55,9.36M
1631,"Feb 08, 2013",5.55,5.50,5.60,5.50,18.08M
1632,"Feb 07, 2013",5.40,5.40,5.50,5.40,36.27M
1633,"Feb 06, 2013",5.40,5.40,5.50,5.40,3.45M
1634,"Feb 05, 2013",5.40,5.50,5.60,5.35,28.08M
1635,"Feb 04, 2013",5.50,5.45,5.55,5.35,2.87M
1636,"Feb 01, 2013",5.55,5.45,5.55,5.40,110.83M
1637,"Jan 31, 2013",5.45,5.30,5.50,5.30,3.67M
1638,"Jan 30, 2013",5.30,5.30,5.50,5.25,18.41M
1639,"Jan 29, 2013",5.30,5.25,5.40,5.20,10.54M
1640,"Jan 28, 2013",5.40,5.60,5.60,5.25,25.31M
1641,"Jan 25, 2013",5.60,5.60,5.65,5.35,8.85M
1642,"Jan 24, 2013",5.60,5.55,5.70,5.50,10.71M
1643,"Jan 23, 2013",5.60,5.70,5.75,5.50,15.44M
1644,"Jan 22, 2013",5.65,5.70,5.75,5.55,11.70M
1645,"Jan 21, 2013",5.75,5.75,5.80,5.50,44.02M
1646,"Jan 18, 2013",5.75,5.75,5.80,5.75,13.30M
1647,"Jan 17, 2013",5.75,5.75,5.80,5.70,15.91M
1648,"Jan 16, 2013",5.75,5.65,5.85,5.65,9.13M
1649,"Jan 15, 2013",5.65,5.60,5.80,5.55,11.69M
1650,"Jan 14, 2013",5.65,5.60,5.70,5.60,10.96M
1651,"Jan 11, 2013",5.60,5.60,5.70,5.60,4.44M
1652,"Jan 10, 2013",5.60,5.80,5.80,5.55,6.69M
1653,"Jan 09, 2013",5.80,5.65,6.00,5.50,13.69M
1654,"Jan 08, 2013",5.60,5.40,5.85,5.40,11.00M
1655,"Jan 07, 2013",5.35,5.20,5.45,5.20,4.10M
1656,"Jan 04, 2013",5.25,5.20,5.35,5.15,4.13M
1657,"Jan 03, 2013",5.15,5.10,5.25,5.10,7.25M
1658,"Jan 02, 2013",5.10,5.00,5.15,5.00,3.32M
1659,"Dec 31, 2012",5.05,5.05,5.10,5.00,1.76M
1660,"Dec 28, 2012",5.05,5.05,5.15,5.05,595.30K
1661,"Dec 27, 2012",5.10,5.10,5.15,5.05,7.63M
1662,"Dec 24, 2012",5.05,5.05,5.10,5.05,12.45M
1663,"Dec 21, 2012",5.05,5.05,5.10,5.05,8.07M
1664,"Dec 20, 2012",5.05,5.05,5.10,5.05,13.61M
1665,"Dec 19, 2012",5.05,5.05,5.10,5.00,13.17M
1666,"Dec 18, 2012",5.05,5.05,5.10,5.00,15.77M
1667,"Dec 17, 2012",5.05,5.05,5.10,5.00,6.41M
1668,"Dec 14, 2012",5.05,5.05,5.10,5.00,5.06M
1669,"Dec 13, 2012",5.05,5.00,5.10,5.00,38.41M
1670,"Dec 11, 2012",5.00,5.05,5.10,5.00,54.09M
1671,"Dec 10, 2012",5.05,5.05,5.10,5.00,9.54M
1672,"Dec 07, 2012",5.05,5.00,5.10,5.00,25.40M
1673,"Dec 06, 2012",5.00,5.00,5.05,5.00,18.37M
1674,"Dec 05, 2012",5.00,5.05,5.10,5.00,10.12M
1675,"Dec 04, 2012",5.05,5.05,5.10,5.00,40.44M
1676,"Dec 03, 2012",5.05,5.00,5.10,4.90,17.56M
1677,"Nov 30, 2012",5.00,4.90,5.05,4.70,21.12M
1678,"Nov 29, 2012",4.90,4.90,4.95,4.60,22.67M
1679,"Nov 28, 2012",4.90,5.00,5.00,4.85,11.74M
1680,"Nov 27, 2012",5.00,5.20,5.10,4.85,76.77M
1681,"Nov 26, 2012",5.20,5.00,5.30,5.00,33.84M
1682,"Nov 23, 2012",5.00,4.95,5.05,4.85,85.73M
1683,"Nov 22, 2012",4.95,4.85,5.05,4.70,13.20M
1684,"Nov 21, 2012",4.85,4.75,5.00,4.75,14.33M
1685,"Nov 20, 2012",4.75,4.60,4.85,4.60,33.65M
1686,"Nov 19, 2012",4.60,4.65,4.70,4.55,27.03M
1687,"Nov 16, 2012",4.65,4.60,4.80,4.65,31.15M
1688,"Nov 15, 2012",4.60,4.55,4.75,4.50,18.08M
1689,"Nov 14, 2012",4.55,4.70,4.65,4.50,12.29M
1690,"Nov 13, 2012",4.70,4.80,4.80,4.55,7.26M
1691,"Nov 12, 2012",4.80,4.80,4.85,4.80,21.65M
1692,"Nov 09, 2012",4.80,4.45,4.95,4.55,7.98M
1693,"Nov 08, 2012",4.45,4.35,4.55,4.45,2.49M
1694,"Nov 07, 2012",4.45,4.35,4.45,4.35,39.14M
1695,"Nov 06, 2012",4.35,4.35,4.45,4.25,1.41M
1696,"Nov 05, 2012",4.35,4.35,4.40,4.25,1.53M
1697,"Nov 02, 2012",4.35,4.35,4.40,4.25,2.91M
1698,"Nov 01, 2012",4.35,4.40,4.40,4.25,14.61M
1699,"Oct 31, 2012",4.40,4.40,4.45,4.40,1.50M
1700,"Oct 30, 2012",4.40,4.40,4.45,4.40,9.07M
1701,"Oct 29, 2012",4.40,4.45,4.50,4.40,831.40K
1702,"Oct 26, 2012",4.45,4.35,4.50,4.40,1.44M
1703,"Oct 25, 2012",4.35,4.25,4.45,4.30,4.33M
1704,"Oct 24, 2012",4.25,4.25,4.40,4.25,1.87M
1705,"Oct 23, 2012",4.25,4.25,4.30,4.25,474.00K
1706,"Oct 22, 2012",4.25,4.20,4.50,4.20,1.89M
1707,"Oct 19, 2012",4.20,4.20,4.25,4.15,803.00K
1708,"Oct 18, 2012",4.20,4.15,4.20,4.10,8.49M
1709,"Oct 17, 2012",4.15,4.10,4.15,4.10,4.69M
1710,"Oct 16, 2012",4.10,4.10,4.15,4.10,3.00M
1711,"Oct 15, 2012",4.10,4.10,4.15,4.10,1.30M
1712,"Oct 12, 2012",4.10,4.10,4.15,4.05,1.78M
1713,"Oct 11, 2012",4.10,4.05,4.15,4.05,7.94M
1714,"Oct 10, 2012",4.05,4.05,4.15,4.05,11.68M
1715,"Oct 09, 2012",4.05,4.00,4.10,4.00,2.68M
1716,"Oct 08, 2012",4.00,4.05,4.05,4.00,582.90K
1717,"Oct 05, 2012",4.05,4.00,4.10,4.00,7.62M
1718,"Oct 04, 2012",4.00,4.05,4.05,4.00,1.65M
1719,"Oct 03, 2012",4.05,4.05,4.10,3.90,9.19M
1720,"Oct 02, 2012",4.05,4.05,4.15,4.05,10.39M
1721,"Oct 01, 2012",4.05,4.10,4.10,4.05,3.05M
1722,"Sep 28, 2012",4.10,4.05,4.10,4.05,9.57M
1723,"Sep 27, 2012",4.05,4.00,4.10,4.00,7.48M
1724,"Sep 26, 2012",4.00,4.00,4.05,4.00,5.83M
1725,"Sep 25, 2012",4.00,4.00,4.05,4.00,11.89M
1726,"Sep 24, 2012",4.00,4.00,4.05,4.00,1.22M
1727,"Sep 20, 2012",4.00,4.00,4.05,4.00,3.76M
1728,"Sep 19, 2012",4.00,4.00,4.10,4.00,5.75M
1729,"Sep 18, 2012",4.00,4.00,4.05,4.00,10.47M
1730,"Sep 17, 2012",4.00,3.95,4.10,4.00,8.50M
1731,"Sep 14, 2012",3.95,4.15,4.10,3.65,5.60M
1732,"Sep 13, 2012",4.15,4.25,4.25,4.00,30.44M
1733,"Sep 12, 2012",4.25,4.25,4.30,4.20,28.04M
1734,"Sep 11, 2012",4.25,4.05,4.30,4.15,13.65M
1735,"Sep 10, 2012",4.05,4.00,4.20,4.00,2.05M
1736,"Sep 07, 2012",4.00,3.95,4.05,4.00,1.11M
1737,"Sep 06, 2012",3.95,3.95,4.05,3.95,1.65M
1738,"Sep 05, 2012",3.95,3.95,4.10,3.95,3.40M
1739,"Sep 04, 2012",3.95,3.90,4.00,3.85,12.05M
1740,"Sep 03, 2012",3.90,3.80,3.95,3.85,791.70K
1741,"Aug 31, 2012",3.80,3.85,3.90,3.75,4.50M
1742,"Aug 30, 2012",3.85,3.80,3.90,3.75,774.30K
1743,"Aug 29, 2012",3.80,3.85,3.90,3.70,611.70K
1744,"Aug 28, 2012",3.85,3.90,3.95,3.70,8.10M
1745,"Aug 27, 2012",3.90,3.90,3.95,3.85,1.00M
1746,"Aug 24, 2012",3.90,3.90,3.95,3.90,440.40K
1747,"Aug 23, 2012",3.90,3.85,3.95,3.90,2.49M
1748,"Aug 22, 2012",3.85,3.75,3.95,3.75,2.93M
1749,"Aug 21, 2012",3.75,3.75,3.85,3.75,571.50K
1750,"Aug 17, 2012",3.75,3.75,3.90,3.75,1.26M
1751,"Aug 16, 2012",3.75,3.75,3.85,3.75,791.60K
1752,"Aug 15, 2012",3.75,3.75,3.85,3.70,1.30M
1753,"Aug 14, 2012",3.75,3.75,3.85,3.70,426.10K
1754,"Aug 13, 2012",3.75,3.80,3.90,3.70,1.03M
1755,"Aug 10, 2012",3.80,3.90,3.90,3.70,10.92M
1756,"Aug 09, 2012",3.90,3.85,3.95,3.80,36.75M
1757,"Aug 08, 2012",3.85,3.85,3.90,3.80,2.41M
1758,"Aug 07, 2012",3.85,3.85,3.95,3.85,3.61M
1759,"Aug 06, 2012",3.85,3.95,3.95,3.80,1.27M
1760,"Aug 03, 2012",3.95,3.85,3.95,3.90,19.48M
1761,"Aug 02, 2012",3.85,3.80,3.95,3.80,5.91M
1762,"Aug 01, 2012",3.80,3.80,3.85,3.80,1.50M
1763,"Jul 31, 2012",3.80,3.80,3.90,3.80,2.06M
1764,"Jul 30, 2012",3.80,3.90,3.90,3.70,11.91M
1765,"Jul 27, 2012",3.90,3.95,3.95,3.80,14.64M
1766,"Jul 26, 2012",3.95,3.95,4.00,3.90,21.48M
1767,"Jul 25, 2012",3.95,3.85,4.00,3.90,27.71M
1768,"Jul 24, 2012",3.85,3.90,3.95,3.85,1.45M
1769,"Jul 23, 2012",3.90,3.90,4.00,3.85,1.62M
1770,"Jul 20, 2012",3.90,3.85,3.95,3.85,2.55M
1771,"Jul 19, 2012",3.85,3.75,3.90,3.75,16.54M
1772,"Jul 18, 2012",3.75,3.65,3.80,3.65,2.80M
1773,"Jul 17, 2012",3.65,3.60,3.75,3.60,2.05M
1774,"Jul 16, 2012",3.60,3.55,3.70,3.55,9.18M
1775,"Jul 13, 2012",3.55,3.60,3.65,3.55,1.49M
1776,"Jul 12, 2012",3.60,3.55,3.65,3.55,6.85M
1777,"Jul 11, 2012",3.55,3.55,3.60,3.55,6.16M
1778,"Jul 10, 2012",3.55,3.55,3.60,3.55,6.93M
1779,"Jul 09, 2012",3.55,3.55,3.60,3.55,1.25M
1780,"Jul 06, 2012",3.56,3.55,3.60,3.55,910.30K
1781,"Jul 05, 2012",3.55,3.55,3.60,3.45,1.50M
1782,"Jul 04, 2012",3.55,3.65,3.70,3.50,945.90K
1783,"Jul 03, 2012",3.65,3.60,3.70,3.60,12.16M
1784,"Jul 02, 2012",3.60,3.45,3.65,3.50,7.46M
1785,"Jun 29, 2012",3.45,3.40,3.55,3.40,4.16M
1786,"Jun 28, 2012",3.40,3.45,3.45,3.35,3.04M
1787,"Jun 27, 2012",3.45,3.50,3.50,3.40,14.95M
1788,"Jun 26, 2012",3.50,3.50,3.55,3.45,14.21M
1789,"Jun 25, 2012",3.50,3.50,3.55,3.50,4.82M
1790,"Jun 22, 2012",3.50,3.50,3.55,3.50,6.43M
1791,"Jun 21, 2012",3.50,3.50,3.55,3.50,3.43M
1792,"Jun 20, 2012",3.50,3.45,3.55,3.45,6.22M
1793,"Jun 19, 2012",3.45,3.45,3.50,3.40,17.70M
1794,"Jun 18, 2012",3.45,3.40,3.45,3.40,1.82M
1795,"Jun 15, 2012",3.40,3.40,3.50,3.40,7.57M
1796,"Jun 14, 2012",3.40,3.40,3.45,3.35,31.81M
1797,"Jun 13, 2012",3.40,3.45,3.45,3.35,7.29M
1798,"Jun 12, 2012",3.45,3.40,3.50,3.40,6.09M
1799,"Jun 11, 2012",3.40,3.40,3.45,3.35,3.24M
